title,summary,category,url
Classroom Talk Plays a Key Part in the Teaching of Writing,"The way teachers manage classroom discussion with pupils plays a key role in the teaching of writing, a new study shows.",Society/Education,https://www.sciencedaily.com/releases/2025/03/250327164538.htm
"Long COVID Patients Feel Pressure to Prove Their Illness Is Real, Study Finds","People living with Long COVID often feel dismissed, disbelieved and unsupported by their healthcare providers, according to a new study.",Society/Education,https://www.sciencedaily.com/releases/2025/03/250327141959.htm
Digital Technology and AI Can Support Workers With Dementia,"People with dementia can enjoy productive and rewarding working lives in the digital era, contrary to the widespread stereotype that dementia is incompatible with the use of modern technology, according to new research.",Society/Education,https://www.sciencedaily.com/releases/2025/03/250327141749.htm
Losing Forest Carbon Stocks Could Put Climate Goals out of Reach,"In the past, intact forests absorbed 7.8 billion tons of CO2 annually -- about a fifth of all human emissions -- but their carbon storage is increasingly at risk from climate change and human activities such as deforestation. A new study shows that failing to account for the potentially decreasing ability of forests to absorb CO2 could make reaching the Paris agreement targets significantly harder, if not impossible, and much more costly.",Society/Education,https://www.sciencedaily.com/releases/2025/03/250327141738.htm
Renting Clothes for Sustainable Fashion -- Niche Markets Work Best,"Renting clothes can reduce the fashion industry&apos;s enormous environmental impact, but so far, the business models have not worked very well. The best chance of success is for a rental company to provide clothing within a niche market, such as specific sportswear, and to work closely with the suppliers and clothing manufacturers.",Society/Education,https://www.sciencedaily.com/releases/2025/03/250327141732.htm
Research Highlights Urgent Need for National Strategy to Combat Rising Eating Disorders,"Over a million people in the UK are living with eating disorders, yet England still has no national strategy to address the crisis. Researchers are urging urgent action, warning that inconsistent care and the struggles of remote treatment are leaving patients behind.",Society/Education,https://www.sciencedaily.com/releases/2025/03/250327141725.htm
"We Must Not Ignore Eugenics in Our Genetics Curriculum, Says Professor","To encourage scientists to speak up when people misuse science to serve political agendas, biology professor Mark Peifer of the University of North Carolina at Chapel Hill argues that eugenics should be included in college genetics curriculums.",Society/Education,https://www.sciencedaily.com/releases/2025/03/250327141421.htm
Your Neighborhood May Affect Your Risk of Dementia,"People living in more disadvantaged neighborhoods may be more likely to develop dementia than people living in neighborhoods with fewer disadvantages, according to a new study. The study does not prove that neighborhood factors cause dementia; it only shows an association.",Society/Education,https://www.sciencedaily.com/releases/2025/03/250326221522.htm
Children of Moms Who Smoked or Were Obese Are More Likely to Become Obese Adults,"A study finds that factors beyond a person&apos;s control, like socioeconomic status and whether their mom smoked or was obese, can influence whether they are overweight or obese as teenagers or adults.",Society/Education,https://www.sciencedaily.com/releases/2025/03/250326154311.htm
Philosophy: Cultural Differences in Exploitation of Artificial Agents,A new study shows that people in Japan treat robots and AI agents more respectfully than people in Western societies.,Society/Education,https://www.sciencedaily.com/releases/2025/03/250326123312.htm
"If Native Plants Are Going to Survive Climate Change, They Need Our Help to Move -- Here's How to Do It Safely","Many native plants in the U.S. cannot possibly move themselves fast enough to avoid climate-change driven extinction. If these native plants are going to have any chance of surviving into the future, they&apos;ll need human help to move into adjacent areas, a process known as &apos;managed relocation.&apos; And yet, there&apos;s no guarantee that a plant will thrive in a new area. Furthermore, movement of introduced plants, albeit over much larger distances, is exactly how the problem of invasive species began -- think of kudzu-choked forests, wetlands taken over by purple loosestrife or fields ringed by Japanese honeysuckle. Thanks to new research from a pair of ecologists, we now have a detailed sense of which plant characteristics will help ensure successful relocation while minimizing the risk that the plant causes unwanted ecological harm.",Society/Education,https://www.sciencedaily.com/releases/2025/03/250326123300.htm
